Timestamp	Iterationer	Rumtemperatur	Slush Ice temperatur	Brinetemperatur	Lufttemperaturen fra kondensator	Motortemperatur	Temperaturen efter fordamper	Kondensator luft	Kompressortemperatur	Temperatur efter EPV	Temperatur efter kompressor	Temperatur efter kondensator 	Tryk høj	Tryk lav	P1 Temp	P1 Tryk	P1 Enthalpy	P1 Entrophy	P1 Quality	P2 Temp	P2 Tryk	P2 Enthalpy	P2 Entrophy	P2 Quality	P3 Temp	P3 Tryk	P3 Enthalpy	P3 Entrophy	P3 Quality	P4 Temp	P4 Tryk	P4 Enthalpy	P4 Entrophy	P4 Quality
	81,000000	25,357098	22,920614	12,508935		22,577771	18,808754	23,229388	19,603940	22,961962	23,224106	23,066008	5,232675	1,637793	-2,836003	2,638851	396,939651	1,728714	1,000000	26,272648	6,232675	414,705976	1,728714	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,836003	2,638851	231,451911	1,116509	0,175607
	82,000000	25,419799	22,904093	12,535020		22,566290	18,813271	23,248884	19,593348	22,970371	23,255685	23,053623	5,232675	1,636736	-2,857612	2,636736	396,926908	1,728727	1,000000	26,286424	6,234383	414,715574	1,728727	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,857612	2,636736	231,464740	1,116567	0,175800
	83,000000	25,482522	22,904619	12,521570		22,563583	18,801883	23,230219	19,620943	22,955875	23,251652	23,068799	5,236092	1,637793	-2,857612	2,636736	396,926908	1,728727	1,000000	26,286424	6,234383	414,715574	1,728727	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,857612	2,636736	231,464740	1,116567	0,175800
	84,000000	25,259608	22,887860	12,536939		22,550146	18,818155	23,229772	19,618474	22,954892	23,249522	23,052419	5,237800	1,636736	-2,857612	2,636736	396,926908	1,728727	1,000000	26,286424	6,234383	414,715574	1,728727	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,857612	2,636736	231,464740	1,116567	0,175800
	85,000000	25,203923	22,880732	12,517068		22,567242	18,812996	23,224289	19,623778	22,959090	23,246111	23,055812	5,236092	1,638851	-2,857612	2,636736	396,926908	1,728727	1,000000	26,286424	6,234383	414,715574	1,728727	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,857612	2,636736	231,464740	1,116567	0,175800
	86,000000	25,447673	22,885699	12,510417		22,567580	18,799665	23,244282	19,636979	22,964863	23,232123	23,071296	5,232675	1,638851	-2,868421	2,635678	396,920533	1,728733	1,000000	26,268437	6,230966	414,705980	1,728733	-1,000000	22,813624	6,230966	231,439081	1,109580	0,000000	-2,868421	2,635678	231,439081	1,116478	0,175737
	87,000000	25,412831	22,900531	12,516692		22,560403	18,812674	23,234051	19,623087	22,961756	23,225076	23,060580	5,234383	1,635678	-2,868421	2,635678	396,920533	1,728733	1,000000	26,268437	6,230966	414,705980	1,728733	-1,000000	22,813624	6,230966	231,439081	1,109580	0,000000	-2,868421	2,635678	231,439081	1,116478	0,175737
	88,000000	25,210883	22,896536	12,523171		22,560239	18,826497	23,240319	19,627864	22,967665	23,240049	23,047194	5,229258	1,640966	-2,868421	2,635678	396,920533	1,728733	1,000000	26,268437	6,230966	414,705980	1,728733	-1,000000	22,813624	6,230966	231,439081	1,109580	0,000000	-2,868421	2,635678	231,439081	1,116478	0,175737
	89,000000	25,454642	22,909224	12,523509		22,571142	18,823603	23,232376	19,614760	22,971503	23,239199	23,058001	5,237800	1,635678	-2,868421	2,635678	396,920533	1,728733	1,000000	26,268437	6,230966	414,705980	1,728733	-1,000000	22,813624	6,230966	231,439081	1,109580	0,000000	-2,868421	2,635678	231,439081	1,116478	0,175737
	90,000000	25,398896	22,900847	12,552124		22,570467	18,830093	23,248612	19,626966	22,973107	23,245933	23,061647	5,234383	1,636736	-2,857612	2,636736	396,926908	1,728727	1,000000	26,266522	6,230966	414,704058	1,728727	-1,000000	22,813624	6,230966	231,439081	1,109580	0,000000	-2,857612	2,636736	231,439081	1,116472	0,175673
	91,000000	25,357098	22,904726	12,521146		22,566807	18,827144	23,241312	19,609898	22,970920	23,233125	23,069282	5,234383	1,637793	-2,857612	2,636736	396,926908	1,728727	1,000000	26,266522	6,230966	414,704058	1,728727	-1,000000	22,813624	6,230966	231,439081	1,109580	0,000000	-2,857612	2,636736	231,439081	1,116472	0,175673
	92,000000	25,391929	22,918165	12,537766		22,558919	18,823580	23,242870	19,637252	22,959727	23,232276	23,046655	5,232675	1,635678	-2,814407	2,640966	396,952385	1,728701	1,000000	26,268827	6,232675	414,702139	1,728701	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,814407	2,640966	231,451911	1,116497	0,175477
	93,000000	25,384962	22,896162	12,535037		22,581261	18,840521	23,250850	19,643634	22,961089	23,253742	23,064101	5,234383	1,635678	-2,814407	2,640966	396,952385	1,728701	1,000000	26,268827	6,232675	414,702139	1,728701	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,814407	2,640966	231,451911	1,116497	0,175477
	94,000000	25,454642	22,894880	12,544045		22,578140	18,838137	23,255843	19,627128	22,962823	23,237232	23,061692	5,237800	1,637793	-2,857612	2,636736	396,926908	1,728727	1,000000	26,276474	6,232675	414,709817	1,728727	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,857612	2,636736	231,451911	1,116520	0,175736
	95,000000	25,496463	22,913276	12,528585		22,556447	18,833126	23,252365	19,643743	22,961758	23,244822	23,063554	5,232675	1,638851	-2,857612	2,636736	396,926908	1,728727	1,000000	26,276474	6,232675	414,709817	1,728727	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,857612	2,636736	231,451911	1,116520	0,175736
	96,000000	25,176088	22,917365	12,538843		22,586682	18,820130	23,243909	19,648902	22,965251	23,244397	23,058251	5,230966	1,638851	-2,857612	2,636736	396,926908	1,728727	1,000000	26,276474	6,232675	414,709817	1,728727	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,857612	2,636736	231,451911	1,116520	0,175736
	97,000000	25,308346	22,913718	12,531450		22,550275	18,834283	23,229716	19,625167	22,962722	23,247552	23,037325	5,234383	1,637793	-2,868421	2,635678	396,920533	1,728733	1,000000	26,278389	6,232675	414,711739	1,728733	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,868421	2,635678	231,451911	1,116525	0,175801
	98,000000	25,266570	22,935467	12,532481		22,581416	18,836132	23,254862	19,642259	22,962695	23,245606	23,057191	5,234383	1,635678	-2,868421	2,635678	396,920533	1,728733	1,000000	26,278389	6,232675	414,711739	1,728733	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,868421	2,635678	231,451911	1,116525	0,175801
	99,000000	25,203923	22,932807	12,516953		22,590215	18,817934	23,252369	19,634444	22,970158	23,240251	23,071812	5,239509	1,636736	-2,836003	2,638851	396,939651	1,728714	1,000000	26,282598	6,234383	414,711732	1,728714	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,836003	2,638851	231,464740	1,116556	0,175671
	100,000000	25,447673	22,934904	12,543293		22,573182	18,830776	23,244686	19,643273	22,966323	23,258348	23,061137	5,237800	1,638851	-2,836003	2,638851	396,939651	1,728714	1,000000	26,282598	6,234383	414,711732	1,728714	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,836003	2,638851	231,464740	1,116556	0,175671
	101,000000	25,384962	22,935699	12,527049		22,581622	18,820364	23,230814	19,640389	22,966044	23,251166	23,056673	5,236092	1,642024	-2,836003	2,638851	396,939651	1,728714	1,000000	26,282598	6,234383	414,711732	1,728714	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,836003	2,638851	231,464740	1,116556	0,175671
	102,000000	25,391929	22,930285	12,521105		22,572713	18,825981	23,263330	19,632563	22,964167	23,248727	23,049005	5,237800	1,636736	-2,846806	2,637793	396,933281	1,728721	1,000000	26,284510	6,234383	414,713652	1,728721	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,846806	2,637793	231,464740	1,116561	0,175736
	103,000000	25,210883	22,940369	12,516904		22,568885	18,845441	23,255496	19,655212	22,967847	23,242581	23,050447	5,234383	1,637793	-2,846806	2,637793	396,933281	1,728721	1,000000	26,284510	6,234383	414,713652	1,728721	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,846806	2,637793	231,464740	1,116561	0,175736
	104,000000	25,322274	22,943486	12,522324		22,555330	18,819321	23,260995	19,665033	22,973589	23,263611	23,054315	5,230966	1,637793	-2,836003	2,638851	396,939651	1,728714	1,000000	26,272648	6,232675	414,705976	1,728714	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,836003	2,638851	231,451911	1,116509	0,175607
	105,000000	25,343167	22,935690	12,521601		22,576588	18,841664	23,257980	19,657793	22,974539	23,232901	23,058541	5,234383	1,637793	-2,836003	2,638851	396,939651	1,728714	1,000000	26,272648	6,232675	414,705976	1,728714	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,836003	2,638851	231,451911	1,116509	0,175607
	106,000000	25,405863	22,942342	12,522327		22,561877	18,847130	23,255905	19,654283	22,946953	23,243057	23,058806	5,232675	1,634620	-2,857612	2,636736	396,926908	1,728727	1,000000	26,286424	6,234383	414,715574	1,728727	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,857612	2,636736	231,464740	1,116567	0,175800
	107,000000	25,280494	22,950956	12,539719		22,575230	18,830328	23,266190	19,664785	22,954311	23,240367	23,053144	5,232675	1,636736	-2,857612	2,636736	396,926908	1,728727	1,000000	26,286424	6,234383	414,715574	1,728727	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,857612	2,636736	231,464740	1,116567	0,175800
	108,000000	25,433735	22,948531	12,520882		22,570259	18,849437	23,259613	19,641314	22,963986	23,249703	23,055979	5,234383	1,636736	-2,846806	2,637793	396,933281	1,728721	1,000000	26,284510	6,234383	414,713652	1,728721	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,846806	2,637793	231,464740	1,116561	0,175736
	109,000000	25,475551	22,955808	12,533730		22,557290	18,839951	23,279839	19,658699	22,967985	23,249082	23,042969	5,232675	1,635678	-2,846806	2,637793	396,933281	1,728721	1,000000	26,284510	6,234383	414,713652	1,728721	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,846806	2,637793	231,464740	1,116561	0,175736
	110,000000	25,496463	22,943907	12,513078		22,566894	18,837057	23,279614	19,652480	22,953167	23,231330	23,061122	5,239509	1,635678	-2,846806	2,637793	396,933281	1,728721	1,000000	26,284510	6,234383	414,713652	1,728721	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,846806	2,637793	231,464740	1,116561	0,175736
	111,000000	25,461611	22,951924	12,520817		22,566671	18,845180	23,272411	19,648627	22,941095	23,237544	23,057117	5,237800	1,635678	-2,879234	2,634620	396,914156	1,728740	1,000000	26,290254	6,234383	414,719419	1,728740	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,879234	2,634620	231,464740	1,116578	0,175930
	112,000000	25,245685	22,946632	12,535348		22,563433	18,849305	23,280411	19,641926	22,943332	23,264514	23,059714	5,232675	1,639909	-2,879234	2,634620	396,914156	1,728740	1,000000	26,290254	6,234383	414,719419	1,728740	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,879234	2,634620	231,464740	1,116578	0,175930
	113,000000	25,468581	22,958086	12,547894		22,559394	18,838480	23,277330	19,652402	22,961671	23,232751	23,058769	5,234383	1,637793	-2,868421	2,635678	396,920533	1,728733	1,000000	26,288338	6,234383	414,717496	1,728733	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,868421	2,635678	231,464740	1,116573	0,175865
	114,000000	25,391929	22,972683	12,508803		22,567889	18,845503	23,268841	19,654158	22,966043	23,242203	23,060592	5,232675	1,638851	-2,868421	2,635678	396,920533	1,728733	1,000000	26,288338	6,234383	414,717496	1,728733	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,868421	2,635678	231,464740	1,116573	0,175865
	115,000000	25,287457	22,939703	12,529621		22,569340	18,850062	23,273033	19,648631	22,953226	23,240766	23,055040	5,236092	1,638851	-2,868421	2,635678	396,920533	1,728733	1,000000	26,288338	6,234383	414,717496	1,728733	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,868421	2,635678	231,464740	1,116573	0,175865
	116,000000	25,315310	22,945837	12,521349		22,570900	18,833016	23,286704	19,638238	22,965753	23,251919	23,064178	5,236092	1,637793	-2,868421	2,635678	396,920533	1,728733	1,000000	26,288338	6,234383	414,717496	1,728733	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,868421	2,635678	231,464740	1,116573	0,175865
	117,000000	25,384962	22,953572	12,530272		22,569820	18,851884	23,300149	19,658998	22,946643	23,228182	23,054257	5,234383	1,634620	-2,846806	2,637793	396,933281	1,728721	1,000000	26,274560	6,232675	414,707896	1,728721	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,846806	2,637793	231,451911	1,116514	0,175672
	118,000000	25,377996	22,946434	12,511043		22,572392	18,856442	23,274219	19,642307	22,956587	23,248720	23,073040	5,234383	1,638851	-2,846806	2,637793	396,933281	1,728721	1,000000	26,274560	6,232675	414,707896	1,728721	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,846806	2,637793	231,451911	1,116514	0,175672
	119,000000	25,538295	22,942870	12,522976		22,554924	18,856092	23,270699	19,648658	22,969484	23,253860	23,063842	5,237800	1,636736	-2,846806	2,637793	396,933281	1,728721	1,000000	26,274560	6,232675	414,707896	1,728721	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,846806	2,637793	231,451911	1,116514	0,175672
	120,000000	25,224803	22,950733	12,525365		22,555780	18,837817	23,286428	19,634626	22,959146	23,230632	23,051042	5,236092	1,637793	-2,836003	2,638851	396,939651	1,728714	1,000000	26,282598	6,234383	414,711732	1,728714	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,836003	2,638851	231,464740	1,116556	0,175671
	121,000000	25,419799	22,942379	12,524406		22,566923	18,849394	23,286257	19,656901	22,956107	23,240812	23,053959	5,236092	1,638851	-2,836003	2,638851	396,939651	1,728714	1,000000	26,282598	6,234383	414,711732	1,728714	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,836003	2,638851	231,464740	1,116556	0,175671
	122,000000	25,461611	22,942296	12,498020		22,566000	18,849048	23,277626	19,638695	22,945315	23,243010	23,051998	5,230966	1,635678	-2,836003	2,638851	396,939651	1,728714	1,000000	26,272648	6,232675	414,705976	1,728714	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,836003	2,638851	231,451911	1,116509	0,175607
	123,000000	25,440704	22,955640	12,512074		22,567358	18,853150	23,273826	19,643693	22,954058	23,251574	23,064964	5,232675	1,639909	-2,836003	2,638851	396,939651	1,728714	1,000000	26,272648	6,232675	414,705976	1,728714	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,836003	2,638851	231,451911	1,116509	0,175607
	124,000000	25,357098	22,945523	12,539772		22,582743	18,864324	23,273630	19,638216	22,961626	23,244756	23,047336	5,237800	1,640966	-2,846806	2,637793	396,933281	1,728721	1,000000	26,274560	6,232675	414,707896	1,728721	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,846806	2,637793	231,451911	1,116514	0,175672
	125,000000	25,405863	22,941141	12,521936		22,576161	18,863654	23,265091	19,637552	22,947154	23,238038	23,040325	5,236092	1,638851	-2,846806	2,637793	396,933281	1,728721	1,000000	26,274560	6,232675	414,707896	1,728721	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,846806	2,637793	231,451911	1,116514	0,175672
	126,000000	25,364064	22,943142	12,513127		22,559140	18,848272	23,277446	19,645182	22,954805	23,248431	23,052093	5,237800	1,637793	-2,846806	2,637793	396,933281	1,728721	1,000000	26,274560	6,232675	414,707896	1,728721	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,846806	2,637793	231,451911	1,116514	0,175672
	127,000000	25,231763	22,943794	12,515610		22,579783	18,857062	23,277497	19,647202	22,952539	23,229694	23,058755	5,234383	1,636736	-2,868421	2,635678	396,920533	1,728733	1,000000	26,278389	6,232675	414,711739	1,728733	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,868421	2,635678	231,451911	1,116525	0,175801
	128,000000	25,259608	22,946341	12,495382		22,553389	18,859556	23,280937	19,648745	22,964720	23,253571	23,056043	5,236092	1,637793	-2,868421	2,635678	396,920533	1,728733	1,000000	26,278389	6,232675	414,711739	1,728733	-1,000000	22,822680	6,232675	231,451911	1,109623	0,000000	-2,868421	2,635678	231,451911	1,116525	0,175801
	129,000000	25,398896	22,935971	12,548368		22,568513	18,857438	23,271663	19,639201	22,965225	23,250300	23,070092	5,234383	1,637793	-2,836003	2,638851	396,939651	1,728714	1,000000	26,252742	6,229258	414,694457	1,728714	-1,000000	22,804565	6,229258	231,426247	1,109538	0,000000	-2,836003	2,638851	231,426247	1,116414	0,175479
	130,000000	25,482522	22,946574	12,521305		22,554839	18,867489	23,279434	19,645821	22,959364	23,246200	23,056276	5,236092	1,636736	-2,836003	2,638851	396,939651	1,728714	1,000000	26,252742	6,229258	414,694457	1,728714	-1,000000	22,804565	6,229258	231,426247	1,109538	0,000000	-2,836003	2,638851	231,426247	1,116414	0,175479
	131,000000	25,322274	22,940092	12,511189		22,570937	18,847363	23,289864	19,623626	22,944572	23,250668	23,059562	5,241217	1,636736	-2,857612	2,636736	396,926908	1,728727	1,000000	26,296371	6,236092	414,721329	1,728727	-1,000000	22,840787	6,236092	231,477566	1,109709	0,000000	-2,857612	2,636736	231,477566	1,116614	0,175864
	132,000000	25,447673	22,951265	12,501735		22,564098	18,865885	23,272252	19,631949	22,946761	23,244483	23,065473	5,236092	1,639909	-2,857612	2,636736	396,926908	1,728727	1,000000	26,296371	6,236092	414,721329	1,728727	-1,000000	22,840787	6,236092	231,477566	1,109709	0,000000	-2,857612	2,636736	231,477566	1,116614	0,175864
	133,000000	25,301383	22,937833	12,512479		22,569845	18,868563	23,268206	19,636652	22,950917	23,261313	23,052795	5,234383	1,638851	-2,846806	2,637793	396,933281	1,728721	1,000000	26,294458	6,236092	414,719408	1,728721	-1,000000	22,840787	6,236092	231,477566	1,109709	0,000000	-2,846806	2,637793	231,477566	1,116609	0,175799
	134,000000	25,412831	22,920969	12,516297		22,552997	18,876202	23,276507	19,652230	22,953663	23,240439	23,069368	5,232675	1,637793	-2,846806	2,637793	396,933281	1,728721	1,000000	26,294458	6,236092	414,719408	1,728721	-1,000000	22,840787	6,236092	231,477566	1,109709	0,000000	-2,846806	2,637793	231,477566	1,116609	0,175799
	135,000000	25,391929	22,938961	12,522054		22,569061	18,842004	23,268531	19,623893	22,963684	23,248382	23,047536	5,236092	1,637793	-2,857612	2,636736	396,926908	1,728727	1,000000	26,296371	6,236092	414,721329	1,728727	-1,000000	22,840787	6,236092	231,477566	1,109709	0,000000	-2,857612	2,636736	231,477566	1,116614	0,175864
	136,000000	25,336203	22,952288	12,535323		22,567159	18,866287	23,283183	19,637930	22,984847	23,240574	23,061237	5,237800	1,638851	-2,857612	2,636736	396,926908	1,728727	1,000000	26,296371	6,236092	414,721329	1,728727	-1,000000	22,840787	6,236092	231,477566	1,109709	0,000000	-2,857612	2,636736	231,477566	1,116614	0,175864
	137,000000	25,231763	22,937414	12,539980		22,565713	18,863953	23,287079	19,638592	22,945586	23,249478	23,063646	5,232675	1,637793	-2,836003	2,638851	396,939651	1,728714	1,000000	26,282598	6,234383	414,711732	1,728714	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,836003	2,638851	231,464740	1,116556	0,175671
	138,000000	25,371029	22,936022	12,519445		22,552984	18,867440	23,265471	19,648377	22,973680	23,238561	23,070894	5,232675	1,637793	-2,836003	2,638851	396,939651	1,728714	1,000000	26,282598	6,234383	414,711732	1,728714	-1,000000	22,831735	6,234383	231,464740	1,109666	0,000000	-2,836003	2,638851	231,464740	1,116556	0,175671
